New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
4.05487548,4.18966232,9.96141072,,3.44933709,3.70769187,8.78480792,,3.99086948,3.25090449,5.15411681,,3.54288,3.10747876,3.67931137
4.25418617,4.42555516,9.65284391,,3.98036222,3.70296875,9.04673268,,4.5516014,4.1681248,5.22817633,,4.14707219,3.08586303,3.94345562
4.09249147,5.09150829,9.78810919,,4.39924391,4.79981609,9.78298218,,4.64184845,4.25060711,5.75850875,,4.49799891,4.22077873,4.67728759
3.9972976,3.4490064,9.56752316,,3.69138563,3.6239502,8.96842653,,4.21409612,4.09009115,4.88668104,,3.82658416,3.072717,3.9623714
4.12788402,5.01036769,9.57694575,,4.43496236,3.95169558,9.65426984,,4.97969422,4.90953188,6.05564927,,4.58715488,3.45474935,4.56697372
4.37218037,5.10988563,9.99333795,,3.81462878,4.68956309,9.08122214,,4.46190052,3.74771751,5.02530508,,3.90243852,4.19991506,4.08777716
4.24040393,3.87882627,10.7729708,,4.05213286,4.84277733,8.90048046,,4.99401035,4.37600108,5.85076447,,4.16589346,4.13331394,3.961049
3.79150026,3.81092059,10.0718526,,3.86863653,4.75334057,8.94133099,,3.88716685,3.06659369,4.49340832,,3.98405834,4.14747141,3.89043099
3.42990946,3.62078505,9.45336507,,3.85124864,4.63591139,8.97324721,,4.38828146,4.0704549,4.73289816,,3.94004749,3.91126255,3.89727939
3.79847298,4.02878605,9.82290119,,4.67381381,5.38290995,9.79429615,,4.17864366,3.46195335,4.84767186,,4.78807662,4.70889189,4.75921832
4.09856007,4.5701521,9.57844921,,4.49193629,4.79493924,9.4258321,,4.46283498,3.16034794,4.81486053,,4.60711339,4.23324563,4.38782044
4.38431674,5.11842703,10.3125467,,4.33828035,5.3911517,9.51522412,,4.22451998,3.42088442,4.56756472,,4.48602407,4.79633078,4.59886126
4.41393471,4.97416436,10.4443797,,3.96679077,4.41790329,9.26136039,,4.72300435,4.8633223,5.29688307,,4.10405568,3.70237273,4.19927649
4.4463162,5.03596901,10.4868761,,3.91485101,3.23273325,8.99849839,,4.40124805,4.79128898,4.98419702,,4.07842628,2.73261204,3.86120991
4.46700281,4.42397201,10.3350441,,4.43762609,4.72111995,9.92714007,,4.68461827,4.02082357,5.45066406,,4.52569298,4.21516874,4.84614244
4.06278806,4.82364455,9.72607642,,4.76498919,5.50773351,9.97687064,,3.88514779,3.76321464,4.67227106,,4.92966385,4.83035586,4.98914051
4.39447741,5.23715461,10.699743,,4.75711012,4.58221766,9.99565895,,4.51835177,3.83228813,4.8730509,,4.92127662,4.06996931,4.91921372
3.88183137,4.70611966,9.98444292,,3.77006682,3.83435793,8.94786885,,3.7725856,3.57704714,4.50000208,,3.87756624,3.29637858,3.85704113
3.91041219,4.80150644,9.71927098,,3.40203162,4.12638033,8.67509393,,4.79144076,4.55270439,5.14977296,,3.51082366,3.55185232,3.56816954
4.5791162,5.77593751,10.5170939,,4.56224237,5.18063859,9.80869519,,4.35364304,3.7302962,4.81320819,,4.70690159,4.58324459,4.7803821
3.85665228,4.03704517,10.1402639,,3.98658557,4.56081335,9.37786096,,5.12180174,4.80880122,5.90868753,,4.11312739,3.94302061,4.34849487
4.6296197,4.87039347,10.3782663,,3.87059709,3.82763366,9.22375992,,4.27087758,3.802919,4.70194499,,3.99727387,3.33260859,4.18751737
3.86916367,4.10625783,10.1639787,,4.59879488,5.47974223,9.43657256,,4.38735481,3.57567706,4.66376778,,4.7480744,4.79525756,4.36302933
5.07013788,5.41963156,10.8498242,,4.03077069,4.18960915,9.294992,,4.66778134,3.87758282,4.87286668,,4.17754809,3.53952691,4.19880145
4.19915843,5.32195566,9.8131226,,4.22108841,4.69262664,9.74885342,,4.61386523,4.57429619,5.11207713,,4.35006378,4.06081181,4.67999906
4.27935439,4.23207484,10.3121766,,4.49221972,5.33724139,9.39039255,,5.13557965,4.74200677,5.43332158,,4.57144831,4.68613248,4.30503901
3.62683545,4.20052494,9.86183954,,4.33393654,5.52801793,9.46315105,,4.24711366,4.1784869,4.8654857,,4.44190345,4.94580379,4.43455241
4.08531378,4.61232149,9.99504345,,4.56946599,5.29942728,9.99624601,,4.61892125,3.89706082,4.79099361,,4.67496966,4.65898792,4.97173742
3.9668502,4.10931102,9.56476458,,4.0957593,5.05412109,9.3638559,,5.18614679,5.03349477,5.57644786,,4.20513195,4.32566164,4.22936899
4.26108266,4.69236419,10.5255395,,4.00823001,4.20507913,9.50240331,,4.53893407,4.35473224,5.05773865,,4.12919383,3.60095825,4.36752032
4.26635834,4.38538599,10.4731677,,4.83457847,5.5810836,10.0565972,,4.59668987,4.53935835,5.08425524,,4.96460136,4.92845185,5.05645326
4.60281556,4.91149073,9.72086851,,3.89919097,4.61883578,8.92755283,,4.16626614,3.81798794,4.84513883,,4.02949176,3.92064566,3.88680898
4.0206642,4.08535778,9.72545966,,4.56504696,5.86456398,9.82003649,,4.29113969,3.66089344,5.32723584,,4.66337001,5.30049254,4.81277037
4.22486522,4.55334523,10.5784235,,4.20521144,3.50719678,9.24951572,,4.33527009,3.70333253,4.62531632,,4.39608765,3.03949314,4.16298233
4.21965655,4.69998757,9.76400488,,4.64094366,5.42828689,9.2759663,,4.93699526,4.80065614,5.3271752,,4.79595531,4.83030268,4.32652726
4.25497644,3.75054772,9.81434547,,4.36239765,5.39487493,9.85289323,,4.46417746,3.9083627,4.92250791,,4.45065306,4.7485045,4.84630258
4.57712991,4.98509427,10.1879708,,4.00725724,4.02413916,9.45425295,,5.43000172,5.19820224,6.22238076,,4.13469791,3.37857634,4.40763487
3.98883822,4.34941965,10.4822079,,3.62907078,4.03748047,8.89669024,,4.86631918,4.17032018,5.1325123,,3.77711393,3.41045592,3.8672594
3.96068035,4.39938435,9.5931667,,4.07137009,4.25621967,9.00922975,,4.83358204,4.21658159,5.02064629,,4.21238762,3.644689,3.96303204
3.7047949,4.142781,9.43922062,,4.09516546,4.50784639,9.47467489,,4.54630039,3.65918881,4.94786874,,4.22309726,3.84914337,4.45994507
4.4789948,4.39758278,9.86130928,,3.98952639,5.50717851,9.17866957,,4.24100295,3.38015393,4.80904182,,4.07117906,4.93585043,4.11397948
4.23429121,4.67557146,9.85116945,,4.00544983,4.2437819,9.04973833,,4.08520216,3.334757,5.45928441,,4.11208085,3.67335577,4.1023703
3.9948167,4.52504234,10.4154844,,4.12996937,4.74544887,9.33735642,,4.65461086,4.8110521,4.91149422,,4.25840605,4.17940803,4.25479379
4.33905594,4.86435227,9.68639798,,4.99191692,5.27828043,9.68087838,,4.72025804,3.78444422,5.26692753,,5.07986986,4.63020859,4.63819969
4.32570683,5.09761255,10.1928872,,4.23621634,4.58551005,9.39682216,,4.71552383,4.16422469,5.07476918,,4.39106669,3.9781651,4.27795232
3.92128819,3.81777556,9.73807185,,4.55201117,5.37279026,9.77527599,,4.8611753,4.49598944,5.57569567,,4.67632026,4.79662629,4.71667314
4.08173473,3.7650183,10.5676736,,3.84574876,4.51518093,8.91393326,,4.63210539,3.90332986,5.15028004,,3.94390339,3.9335533,3.85269932
4.66055617,5.94185739,10.0128251,,3.4647515,3.1396953,8.58628062,,4.54845531,4.1963591,4.75741947,,3.56980437,2.68547684,3.53371947
4.37457856,4.98026854,10.5961283,,4.48965536,6.57415209,10.0764777,,4.59259753,4.38824446,5.07197542,,4.60588548,5.8782618,5.08419351
3.63701782,3.31491408,9.36770005,,4.12688566,5.04275033,9.28445368,,4.08800117,3.36390222,5.01304964,,4.24190546,4.52944075,4.28958993
3.82805245,4.01592124,9.55778107,,4.00562122,4.14357929,9.11505388,,4.49948811,3.97715384,5.1395841,,4.15484396,3.60597336,4.11560182
4.86034422,5.25748241,10.5572438,,3.51261434,3.65703519,8.82909059,,3.91139282,3.63019726,4.66437376,,3.56455768,3.0126888,3.68697756
4.89195431,4.76979374,10.555715,,3.89943728,3.9591412,9.16731093,,4.20005757,4.39611852,4.94935849,,4.04371128,3.39549836,4.14558345
3.57028322,3.5379405,9.33713625,,3.65886839,3.81509706,8.70547211,,5.12617976,5.73485838,5.47304772,,3.76936,3.19310159,3.61949055
4.4931454,4.92059318,10.4503128,,4.58622755,4.98858056,9.70591579,,4.029008,4.03344631,4.78222039,,4.67745245,4.369915,4.64556798
3.75850942,3.7943249,9.43735429,,4.34784817,4.90976403,9.45967195,,4.33792867,4.26241551,5.17684346,,4.45570193,4.32765683,4.40542832
4.01287956,4.52318597,10.1177551,,4.57923038,5.59615793,9.78198036,,4.84899716,4.84944484,5.60001703,,4.67832579,4.94010807,4.77417098
4.55240358,5.6846477,10.5623167,,4.52573464,5.43000541,9.88910333,,4.77140839,3.77942523,5.59914573,,4.6654127,4.74367259,4.82636674
4.55801339,4.9483078,10.2656931,,4.30698865,5.47654418,9.46769231,,4.56065734,4.83198925,4.83906211,,4.40792954,4.88546618,4.4202399
4.06646804,3.67125493,9.79245085,,4.09513781,4.44986297,9.10437524,,5.1020762,4.593114,6.0102848,,4.24995838,3.95462517,4.11779034
4.42459747,5.73861803,10.8655563,,3.67573907,3.56448912,8.67126552,,4.42997522,4.40559409,4.97821183,,3.81892118,2.98437251,3.58945538
3.98575516,4.96169117,9.95787658,,4.13937455,4.11675986,9.07634522,,4.69239971,5.01519104,4.96677789,,4.28860343,3.47754873,3.98609296
3.93718992,4.25445808,9.94984525,,4.46214019,5.89258471,9.20898102,,4.24076259,4.02926474,5.15797371,,4.56877494,5.29687695,4.13264013
4.25064051,5.19349517,9.99119558,,4.30794308,5.7159258,9.10978707,,4.41921739,3.33582274,5.09261736,,4.4015003,5.00846618,4.04830636
4.72031819,4.72871763,10.779999,,3.90808695,4.38581372,9.56977399,,4.84400527,4.55060515,5.02775051,,3.96888141,3.7361482,4.44893088
3.87598812,4.15563875,9.72685971,,3.87324512,4.2171534,8.93470448,,4.44821234,3.68855066,5.34102577,,4.01061347,3.59261363,3.87283055
3.62256975,3.56026161,9.41213908,,3.83013607,4.89883024,9.09553643,,4.93959703,4.34953128,5.39940571,,3.92503156,4.21673577,4.01999991
3.9259761,3.87645543,9.74518722,,3.75267426,3.58299131,8.6599188,,4.56759767,4.49599716,4.57399407,,3.88051336,2.91958517,3.58684939
4.03046802,4.56515518,10.1574438,,3.883551,4.09931239,9.65808155,,4.19904522,3.47673596,4.5473111,,3.98571469,3.56182819,4.56902797
4.05391295,4.39121173,10.0474002,,3.82321153,4.69744372,9.57915299,,4.44259835,3.58875025,5.31910605,,3.93684667,4.01383877,4.56288127
3.73008115,3.99589998,9.70195608,,3.78172053,4.5181671,8.96245526,,4.4265336,4.45668048,5.46628784,,3.87693539,3.82087689,3.92426003
3.76867077,3.7084928,9.37048125,,3.61677231,3.90112596,8.84924085,,4.44834238,4.55122737,5.54688094,,3.73016997,3.21715437,3.81026572
4.60755867,5.62973213,10.6273626,,4.85181075,5.48261063,10.2424879,,4.15975767,3.90748037,4.99475943,,4.97167022,4.84342756,5.24796044
3.78872747,3.82211525,9.33791676,,4.02083652,5.01602415,9.67380634,,4.01787751,3.60359755,4.78808054,,4.07861063,4.46075521,4.59271352
4.13017796,4.05634678,10.5316036,,4.500849,5.42599036,9.7055307,,4.08060023,3.03166023,4.90502694,,4.62772347,4.7244433,4.6926827
4.24376623,5.04593127,9.63339179,,4.1971701,4.76099805,9.23890222,,4.48160378,4.10423918,5.32303426,,4.29472347,4.15655417,4.20273131
4.36023036,4.70023835,10.1123978,,4.37502922,5.62324363,9.87378715,,4.13468882,3.27523182,4.56220082,,4.50842596,5.04830979,4.88819387
3.6789563,3.93220673,9.417315,,4.10691898,4.31714311,9.23100023,,4.3339122,4.09979894,5.46502836,,4.23471484,3.76728186,4.1927958
4.18161586,4.4300843,10.2420699,,4.17587809,4.19771113,9.24590391,,4.4707224,4.70325821,5.1990704,,4.32989164,3.72846786,4.26913309
3.94270118,3.79817898,9.93183997,,3.97070436,5.05825121,8.98178872,,4.60391234,4.44882401,5.79565617,,4.12225371,4.35512473,4.01639324
3.8942465,3.68516953,9.83205896,,3.79452222,4.11556036,8.97908583,,3.99562912,2.8682863,5.03783271,,3.95597331,3.55420526,3.97637892
3.703422,3.96839876,9.72813863,,4.05259604,4.23286333,9.73778403,,4.17698805,3.43722623,4.69011565,,4.16636823,3.66793664,4.66389832
3.70527037,3.85131228,9.96609312,,4.32486889,4.98996945,9.25311575,,4.43759872,3.73948894,5.41895479,,4.45906215,4.41056024,4.27489026
3.86977158,3.92240968,9.45215026,,4.09658276,4.21920948,9.33529458,,5.0874136,4.62282021,5.8445934,,4.21489157,3.58899366,4.26562513
4.80605594,5.67023779,10.4816438,,4.08563709,4.88656875,9.1409693,,4.13437335,3.36686717,5.03530903,,4.18210123,4.38544215,4.04847737
4.93046619,4.79339315,10.8902384,,4.2728859,5.2947796,9.78181199,,4.24303997,3.36314665,5.40290626,,4.41514726,4.64770026,4.75851408
4.32906516,5.04766062,10.4559474,,4.17573359,4.98014693,9.32253003,,4.02683301,3.17018259,4.39014432,,4.2969682,4.48667532,4.38291454
4.58128208,4.7059446,10.3362331,,4.81542272,5.92894354,10.0697529,,5.21085556,5.12359123,5.69555473,,4.97473224,5.22150612,5.05393877
3.83263208,4.18298833,9.7663029,,4.23314005,5.45683229,9.2304979,,4.61065675,5.07692416,5.62384487,,4.32942898,4.95674894,4.20852818
4.42445285,4.54351436,9.61489809,,4.59106187,5.73003821,9.670137,,4.20196784,3.71922222,4.86111659,,4.75632748,5.14584558,4.71428992
4.25247484,4.45351769,9.8430676,,3.7301711,3.69960594,8.78333538,,4.90646573,4.87349203,5.47159163,,3.86365236,3.18580919,3.77774195
4.19145334,5.19128877,10.2576842,,3.90095024,4.37909168,9.07213932,,4.08438973,4.18304523,4.86540405,,4.00160647,3.78636938,4.08205203
4.75894173,5.22978071,10.0953221,,3.94385543,4.28838329,9.0035578,,4.3402357,5.26281153,5.10142262,,4.04931034,3.71598484,3.95673843
3.93528145,4.59452164,9.86138099,,4.44038954,4.83404556,9.31398939,,3.83478301,3.30087351,4.67703138,,4.50306219,4.22388236,4.21763978
4.36785654,5.65884935,10.7300568,,4.06638841,4.79505115,9.13760696,,4.09205282,3.60987516,5.19667447,,4.20247093,4.18042746,4.1996816
4.32715628,4.96064483,10.5524611,,4.2612895,5.67749042,9.54974172,,4.45171409,4.18414247,5.36683912,,4.40919775,5.0057861,4.61249204
3.68528706,4.01286823,9.53985683,,4.0600603,4.34984512,8.82854208,,4.99672334,4.13722169,5.86408461,,4.23962572,3.69145378,3.83898851
4.72067782,5.35375087,10.3014942,,3.76594983,4.01017436,9.09206221,,4.20634817,4.01206171,4.92633958,,3.89816697,3.41856717,4.03181835
4.45912703,4.05519973,10.5960367,,3.92247372,4.74265002,9.32206009,,4.50085941,3.66117635,4.97381944,,4.0158281,4.17420423,4.30087132
3.65633662,3.62259297,9.56556725,,4.44703049,5.81449339,9.54919935,,4.81153181,4.98696623,5.4428389,,4.58859944,5.18307407,4.64468329
4.03589465,4.78981324,9.914636,,4.42765268,6.02144348,9.36266436,,4.23191215,4.56050835,4.85380772,,4.50740574,5.34221251,4.29972562
3.72394315,3.70756493,9.55687836,,4.31897201,4.04113287,9.94443125,,4.0453879,3.5682838,4.92131603,,4.45488226,3.54192735,4.86807197
3.77556981,3.35828802,9.937388,,3.82916671,3.8723458,9.1379418,,4.01694395,3.07784681,4.496139,,3.94283399,3.31193402,4.07350865
4.28363055,4.90672451,9.90454984,,4.50826377,5.45930811,9.46525209,,4.1447721,3.57850652,4.98735742,,4.68704478,4.984467,4.48154126
3.78911689,3.77066676,9.56017751,,3.77195873,3.48473528,9.04676053,,4.18342131,4.21531463,4.67000524,,3.89004467,2.88433135,3.9746338
3.64964977,3.6919939,9.15503556,,3.66578876,4.47116793,8.90331599,,4.59000048,3.78468056,4.98172019,,3.7941038,3.87495802,3.88146687
4.25465879,4.42753528,9.85706868,,4.79327964,5.21031115,9.81039728,,4.58104269,4.33500911,5.43728223,,4.93369017,4.62862842,4.74435777
3.8818603,3.8894654,9.6734003,,4.02032128,4.2064205,9.5684671,,4.62826567,3.99974856,4.87859317,,4.1231777,3.59164314,4.44459122
3.7652683,4.75907012,9.70058143,,4.36785039,5.45082157,9.16256778,,4.34861005,4.35741085,4.95036634,,4.51119751,4.74984735,4.21649173
4.44371714,5.10599173,10.3594541,,4.90222301,5.17663196,9.84829804,,4.55758117,4.36216743,5.7276962,,5.03677592,4.65460575,4.88228385
4.73422031,5.88978882,10.6951756,,4.79593929,5.39646424,10.0221728,,4.66899039,5.15147716,5.19649828,,4.90474731,4.81331768,4.90567204
4.24473588,4.40184953,9.71013442,,4.39233493,4.60426409,9.30018396,,3.74973546,3.43727745,4.5013372,,4.50939118,4.10321194,4.26319081
4.0258857,4.34889828,9.63825276,,3.94030177,3.9253964,8.87870436,,4.11253802,3.36622335,4.46078773,,4.07141616,3.27913603,3.82933373
3.8013328,3.85128628,9.31373599,,3.75973514,3.99622175,8.77617833,,4.81599427,4.72334341,5.26815849,,3.8954789,3.28272611,3.72289168
4.41773246,3.83950315,10.5821127,,3.53471443,3.897202,8.78957028,,4.20254436,3.53295315,4.60642587,,3.65205939,3.19431333,3.72524944
4.22413721,3.99605784,10.1990229,,4.22504473,5.01322021,9.41095902,,4.00237215,3.40883768,4.30513084,,4.35005505,4.34628666,4.36258992
3.60471072,3.54536344,9.61349727,,4.03235666,5.26761202,8.91564794,,4.71776163,3.86970471,5.39884139,,4.15627791,4.57531542,3.92154722
4.39520833,4.60390316,10.0586322,,4.01376965,4.6101204,8.95916108,,4.42729629,3.81767129,5.12756174,,4.0910589,3.91099198,3.92566703
4.00443688,4.24294126,10.1149961,,4.1888479,5.78406579,9.60650044,,5.02982358,4.84123779,5.80651987,,4.30129948,5.09502367,4.60107805
4.31446794,4.53626759,9.87881272,,3.77184053,5.23342901,8.98260228,,4.25609013,5.15927826,4.95326617,,3.86590367,4.56825522,3.94862543
4.45369226,5.336183,10.1588567,,3.97149455,4.41841222,9.16120191,,4.31606239,3.99938579,5.02455639,,4.12567059,3.74095362,4.14816045
4.09004547,4.07762707,10.1332565,,4.58590041,5.26903259,9.89660535,,3.91954633,3.21507967,4.3768928,,4.76407691,4.67519845,4.89168304
4.60602842,5.63851631,10.7167354,,4.42841417,5.39875459,9.62556359,,4.31252214,3.58396128,4.88650003,,4.55212408,4.71189189,4.59017773
4.01495317,4.04605148,10.3108136,,3.56276846,3.21763065,8.51815623,,4.40443148,4.20816636,4.89210585,,3.70085944,2.72444884,3.40513556
3.87456002,4.27807724,10.2068319,,4.01469602,5.32421521,9.20607245,,4.57292633,4.27504466,5.4958097,,4.13919284,4.63886256,4.22031851
4.64489594,5.17967746,10.3844845,,4.65619948,5.93698283,9.56532136,,4.39283976,4.50741821,5.12771271,,4.7724797,5.34706698,4.53118045
4.41093494,5.76794943,10.0253743,,4.13314769,4.20661177,8.90936641,,4.90913142,5.01239907,5.34092629,,4.25774365,3.60183944,3.88599714
4.59254131,5.17731069,9.98462097,,3.9603793,4.12538279,9.36749232,,3.97948616,3.47880111,4.66588197,,4.08110587,3.62656892,4.27888716
4.33916329,4.49897835,9.69564112,,4.25097631,5.16994899,9.40345557,,4.49866708,4.62145655,5.27228266,,4.37191515,4.46662322,4.35179977
3.77566215,3.9396119,9.9115315,,3.61255856,4.27623222,9.01393484,,4.19610095,3.9138319,4.79006953,,3.72728509,3.56007273,3.94760913
4.42069383,5.30175717,9.94307933,,4.5228845,5.1316892,9.62898855,,4.66670988,4.88489556,5.23133999,,4.64925931,4.54610324,4.53000271
4.23970971,4.82122239,10.0873282,,3.92889766,4.25880319,9.06578963,,4.78112172,5.1709241,5.10732434,,4.00754419,3.72915795,3.97832972
4.11752063,5.33689538,9.92078001,,4.46405387,5.12033595,9.7505043,,4.92679383,4.63968435,5.47097834,,4.59036898,4.50463474,4.67296533
4.61099698,5.85494134,10.2778097,,3.8297097,3.50561949,8.73079845,,4.56688558,4.26092849,5.04282154,,3.98652241,2.95546548,3.71887093
4.06237695,4.07742688,10.2315032,,4.19150604,4.75194672,9.59532816,,4.97143968,4.81227261,5.8140295,,4.36616059,4.04798457,4.56581319
4.72512592,5.54281343,10.2585064,,4.14112617,4.00862276,9.18271671,,4.94345745,5.65066812,5.64410673,,4.25220951,3.41393487,4.1413973
4.74453206,5.26559443,11.0801568,,4.13005507,4.45927641,9.51513483,,4.87034752,4.50637869,4.80537927,,4.26078715,3.76425138,4.3929337
4.63789054,4.6835978,9.75436778,,4.5737379,5.33544557,9.55566165,,4.73866373,4.28115786,4.89974914,,4.65907945,4.73228092,4.61930671
3.96561334,4.00247065,9.91725109,,3.52678233,3.84069871,8.55425134,,4.47035216,3.36387713,5.53776835,,3.66491389,3.14607443,3.4825589
4.01247579,4.44889449,9.86723652,,3.95959298,3.81105246,8.97972663,,4.70387153,4.86197117,5.26573532,,4.10781323,3.17434158,3.92380904
4.1647872,4.92847675,10.00303,,4.77854474,4.80395217,9.76249945,,4.6033889,4.63805272,5.04832469,,4.92180035,4.24589684,4.7297241
4.76359744,5.64886688,10.9763839,,4.07221256,3.80455589,9.60596715,,4.50726738,3.91434393,4.58967181,,4.20573374,3.26180304,4.5239029
3.68924656,3.68201492,9.56016202,,4.17891772,4.42628628,9.63175986,,4.45811579,3.80544881,5.17857784,,4.33315366,3.85689826,4.63584594
3.86396681,4.47400596,9.85966642,,4.13745005,4.57073713,9.38533993,,4.07817525,2.90856025,5.17314548,,4.26900074,3.98713094,4.41901498
4.89942864,5.78197878,10.9906611,,4.16776948,4.36619061,9.5888336,,4.44660701,3.91533573,4.95574652,,4.26980902,3.84220805,4.51590803
4.80432826,5.94268645,10.6445353,,4.32532912,4.32167488,9.73334551,,4.06913912,3.40453429,4.7257138,,4.4549537,3.74288323,4.68504337
4.50136315,5.27998861,10.3602084,,3.8010233,3.90403156,8.84393135,,4.25130003,3.45863006,4.68908169,,3.92092862,3.39881943,3.84037999
3.92210996,3.55607566,9.49976345,,4.57010223,5.35148424,9.81174936,,4.71820731,4.64409856,5.43922786,,4.75072021,4.82672765,4.83832483
4.14251895,4.49061885,10.1203402,,4.62012417,5.04350189,9.83054666,,4.25573222,3.519468,4.63499414,,4.70770111,4.48867421,4.83005957
