New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
3.9843405,4.70221458,3.98422592,,3.74207035,4.70688906,3.54614928,,4.06733567,3.97930286,2.80132488,,3.9094409,4.21293061,2.52213507
4.20443329,3.98795015,3.86360928,,3.55998692,3.1225435,3.32186417,,4.09130131,2.96260515,2.51016501,,3.77135296,2.76981964,2.18379702
3.76794682,3.64816828,3.67557415,,3.55672227,4.10088307,3.36589104,,3.81251184,2.68331383,2.46693399,,3.74683015,3.68686767,2.25022406
3.64744699,4.06808911,3.98718635,,3.78867264,4.07172135,3.57098483,,4.2347425,3.5043439,2.76200855,,3.98390189,3.71656448,2.49651854
3.4223528,3.2587331,3.79372516,,3.90904872,5.18471582,3.77282458,,4.43830564,3.72579671,2.93382146,,4.09054115,4.79314978,2.77730196
4.04326611,4.69372935,3.91214383,,3.84481617,4.96638427,3.62314673,,4.5532181,4.90048797,2.92328698,,4.02836017,4.53298136,2.61671872
4.13843611,5.19080031,4.01264154,,3.4045565,2.91034916,3.39116863,,4.13971127,4.95029955,2.9785413,,3.58582781,2.5695344,2.22622584
4.01957195,4.8673157,3.93161627,,3.17791344,2.73870428,3.27602971,,3.74178078,3.11974479,2.39029855,,3.35252813,2.37853605,2.10120023
4.39348713,4.61396247,4.14123006,,3.46436195,3.37884152,3.41270587,,3.68155947,2.78644749,2.52623479,,3.64209878,3.01339035,2.29662316
3.57653533,4.14671986,3.68375314,,4.04059179,4.265274,3.56708017,,4.33727622,4.65773467,3.12659866,,4.26586904,3.78782126,2.47027755
3.35052064,3.44070216,3.69777127,,4.26384073,4.56696988,3.77910156,,3.72662306,3.70527096,2.74858094,,4.45820136,4.19574556,2.8949074
3.74904693,4.84440722,3.89162121,,3.86481825,3.87058034,3.50711357,,3.71587512,2.69513201,2.44261005,,4.05964901,3.50401694,2.41319195
3.46564098,3.31934457,3.81063011,,3.61385642,4.06089153,3.50812641,,3.6489188,2.79746142,2.5987349,,3.78996554,3.71078566,2.43637609
3.66735988,4.18370851,3.90924477,,4.03912708,4.62228598,3.715013,,4.56469352,4.75299836,2.95943495,,4.23596783,4.1841839,2.71096209
3.44682593,3.51976969,3.60370504,,3.61842782,3.296098,3.42618402,,4.29452615,3.80696858,2.86767607,,3.80327658,2.83536146,2.3012309
3.6083079,3.75288799,3.73253024,,4.0489071,4.74539179,3.60368522,,3.9156079,3.72955455,2.82053676,,4.25163073,4.29583971,2.58817769
4.33891314,4.98295956,3.98030608,,3.38753294,3.06746448,3.43855466,,4.4068842,4.00100764,2.7640194,,3.56896652,2.7336937,2.3197783
3.52181707,3.90401086,3.79861551,,3.61156822,3.66327849,3.57522397,,4.01060409,3.95089688,2.81224172,,3.79190529,3.26003393,2.50256272
3.40552269,2.95703099,3.49706711,,3.6941912,4.33486734,3.70237712,,4.0874182,3.11607286,2.59792275,,3.87691934,3.8561135,2.64564263
3.73280501,4.36006501,3.87168938,,3.31504718,3.24892216,3.3029819,,4.09841417,4.26705482,2.84089263,,3.49669255,2.87733478,2.16498111
3.31421792,3.39228741,3.7565051,,3.82542105,5.07275295,3.78347473,,3.94908722,3.88666765,2.70634965,,3.99891204,4.63770497,2.77878433
3.26746507,2.94628918,3.47810155,,4.10615343,4.38253071,3.63581085,,4.11879942,4.51048558,2.79560778,,4.32371006,3.89131876,2.68554728
3.49718109,3.0512725,3.57472274,,3.90682513,4.30987121,3.49129992,,3.8603331,3.2118332,2.53822217,,4.10307781,3.84198656,2.43469764
3.83667857,4.44983272,3.7840087,,4.06831462,4.32263727,3.51651746,,4.568948,4.70085607,3.04101219,,4.30123081,3.83458724,2.40336008
4.06798388,5.82449715,4.09347712,,3.50108754,3.87017686,3.58497806,,4.06892959,3.50813197,2.52508038,,3.66585233,3.39831488,2.49367837
3.51561615,3.48148475,3.64911088,,3.80516572,4.11466422,3.61261501,,4.45072304,4.09007293,3.00005077,,3.98200281,3.64180772,2.60857661
4.32743454,5.1808106,4.01406635,,3.73441693,4.14405396,3.55269793,,3.8155612,3.24263517,2.48180983,,3.90293753,3.79311632,2.54033263
3.49529128,3.69920291,3.69233792,,3.27997639,3.15314433,3.28526258,,3.8623145,3.01180453,2.41631372,,3.45392686,2.64693251,2.10392676
3.58575388,3.71410617,3.80752989,,3.63201594,3.6495528,3.5120944,,4.36320218,3.81058614,2.79171984,,3.81450909,3.14911319,2.40017328
3.58187308,3.74082759,3.60017013,,3.30997143,3.4329766,3.18217236,,4.54987909,4.37632097,2.99581893,,3.49213487,2.9360371,2.02775785
3.85310291,4.86954793,3.82792119,,3.09586133,3.02532337,3.3843552,,3.82721958,3.22816185,2.50530499,,3.2539637,2.6176919,2.21603562
3.42680311,3.70024781,3.60131826,,3.69565885,3.54154259,3.30263655,,3.90418512,2.90357671,2.39037341,,3.90961942,3.18340623,2.188771
3.49475287,3.69719875,3.64540416,,3.89455028,4.27115925,3.60564553,,3.40962852,2.71602024,2.48108218,,4.07292659,3.7565234,2.6131307
4.1456423,5.05068956,3.94169611,,3.86179079,3.59305873,3.3558802,,4.16377469,4.50196189,2.90843872,,4.08191219,3.24027453,2.22818137
3.9329354,4.1840646,3.81807442,,3.61814652,5.42704833,3.72126345,,3.9829389,3.53649438,2.55405894,,3.76985551,4.92459986,2.6986347
4.25085195,4.49657405,4.07170474,,3.87886977,4.66146741,3.74658548,,4.04387497,3.80535855,2.87377971,,4.06607624,4.24274374,2.72923786
3.63469334,4.21098187,3.95470823,,3.96879886,4.80855838,3.6235967,,3.85165801,3.87140511,2.75422899,,4.14662098,4.41560793,2.67100854
3.62786468,3.83704714,3.95805827,,4.15918257,4.70608651,3.73717273,,3.87906459,3.87224486,2.63095543,,4.37868613,4.28130323,2.74149478
3.53460981,4.00129625,3.83326105,,3.3511342,3.25486542,3.42425758,,4.15399922,4.27373134,2.60875253,,3.52265588,2.8357408,2.26125988
3.87733088,4.81707657,3.95697839,,3.45057689,3.16013016,3.4169435,,3.99581686,4.02011978,2.5883418,,3.63112141,2.78823928,2.29004703
4.16870048,4.40317628,4.0642795,,3.90895489,4.74715983,3.56361129,,4.03969577,3.63998615,2.88321527,,4.10922963,4.29579738,2.56963415
3.27776082,3.47843692,3.70253753,,3.3234568,3.40011051,3.29147561,,4.42049728,4.36539844,2.85854904,,3.50499064,2.89174085,2.12226402
3.70659657,4.30641503,3.98825162,,4.31759475,5.22096138,3.79223796,,3.69405618,3.32142389,2.45308076,,4.5274021,4.79006827,2.82289491
3.4606204,3.46904387,3.60934663,,4.15813119,4.32412039,3.76189172,,4.14579738,3.61474986,2.64082111,,4.36718628,3.99144531,2.76666274
3.84387131,3.62258872,3.91698737,,3.42873093,3.64028344,3.40745271,,3.69316356,2.8939989,2.59383433,,3.60551047,3.23258534,2.27875155
3.96791732,5.31855854,4.00021508,,3.4867606,4.26121647,3.48296707,,4.08712404,4.11488892,2.77857582,,3.65872952,3.79355055,2.38996848
3.99380379,4.7129751,3.93053954,,4.21333302,4.70558786,3.80470715,,4.53535048,4.00752278,2.88321225,,4.4013072,4.25515583,2.82929882
4.200307,4.97457365,4.06383408,,3.86243094,5.51471909,3.83479876,,4.09954582,3.30460837,2.64445098,,4.03701311,5.01794062,2.83748145
3.31601185,3.42486914,3.70976288,,3.65356429,3.78380667,3.6939415,,3.72407674,3.07844982,2.51692247,,3.81722347,3.43314651,2.58390106
3.88047016,4.44690381,3.92912233,,3.79089549,4.42582783,3.69271555,,4.38498226,4.30817781,2.93199316,,3.9680128,3.92265097,2.62991451
3.51862042,2.99336349,3.59324495,,3.7404121,4.41188495,3.62171744,,4.08266968,3.37710897,2.77457451,,3.89835173,3.97250671,2.57897347
3.36302718,2.84188865,3.5393403,,3.45870672,3.20310369,3.57148546,,4.23765495,4.21627652,2.70511428,,3.61299791,2.85269552,2.41505985
3.75870962,3.95421417,3.70180715,,3.3867417,3.52891989,3.34909351,,3.92950154,3.55051343,2.55228211,,3.57994836,3.0369703,2.21770345
4.04200247,4.46879771,3.86459828,,4.01450972,4.10173868,3.52312315,,3.92207365,3.07859263,2.50641554,,4.21747104,3.60135847,2.48826257
4.098188,4.02248246,3.92048027,,3.76113797,4.23811629,3.64123142,,4.46085932,4.25738071,2.78705891,,3.94449794,3.895892,2.58205667
3.46620298,3.73959617,3.63550892,,3.68415955,4.25443775,3.48996513,,3.80084699,3.5420083,2.52214032,,3.85116349,3.87742305,2.50221878
3.65633141,3.60548605,3.86050349,,3.79739912,3.81343631,3.64004657,,4.74025353,4.2032014,3.02796854,,3.98326422,3.4027324,2.5828941
3.49244255,3.09447882,3.62231905,,3.51599192,3.88696129,3.36307966,,3.81541595,3.10390688,2.51287273,,3.6998551,3.38197545,2.28202195
3.508958,3.90970579,3.75163524,,3.972325,4.88528935,3.94458568,,3.69645543,2.90924645,2.55777354,,4.12934469,4.4514092,2.95604354
4.02086583,4.33375481,3.97911853,,3.91607899,4.4675582,3.69647305,,4.370996,3.94768284,2.67872793,,4.10098135,4.0789264,2.7360343
3.76068424,3.87300507,3.9864316,,3.46251762,3.31684557,3.40786077,,4.20356739,4.16988453,2.6440334,,3.65578533,2.83713406,2.2517686
3.552075,3.14463998,3.6972787,,3.43414682,3.44277112,3.37221846,,4.09709839,4.63493354,2.91645436,,3.61767437,3.0043622,2.23911698
4.16962554,4.88812524,4.12025304,,3.70128009,4.15479216,3.59792295,,4.04441292,3.55084222,2.87826916,,3.87955277,3.80379991,2.57023849
3.26413723,3.16533174,3.4920027,,4.08926898,5.64419796,3.73747452,,4.6016569,4.12027991,2.85682865,,4.27420848,5.18608587,2.72463462
3.80668567,4.362083,3.95705295,,3.57638931,3.97383639,3.53950516,,4.61647219,4.21953189,3.11772733,,3.74947808,3.54399722,2.42228628
3.81148016,4.16395601,4.05682657,,3.59472884,4.48954929,3.63236856,,4.45818705,3.95101241,2.99923839,,3.76045969,4.0988439,2.56695023
3.55810899,3.42726186,3.67226861,,3.73441236,4.42672567,3.69243514,,4.54551415,4.74272419,3.08403205,,3.90678061,4.00224763,2.63436368
4.03674269,4.57785645,3.99657391,,3.26319633,3.70727344,3.43690335,,4.01356831,2.79764043,2.48535407,,3.41627906,3.21290388,2.29777859
3.40964678,3.25191874,3.73476869,,3.47764382,3.91915534,3.55642571,,3.91099773,3.42925549,2.6948936,,3.64504738,3.49358117,2.46475304
3.96629651,4.48740834,4.0373404,,3.47516775,3.60329716,3.52281197,,4.0539452,3.7764679,2.85004993,,3.65245044,3.14635888,2.39007083
3.81426245,3.41732588,3.73021145,,3.25873044,3.33327211,3.37954042,,3.46855455,2.57470513,2.37102799,,3.41485573,2.93625873,2.26890729
3.94383975,4.72830479,3.91269997,,3.56980999,4.26065056,3.38226062,,4.12497271,3.18613265,2.74717699,,3.74798462,3.77725927,2.33208793
3.48672269,3.30813222,3.76251636,,3.82735664,4.92066603,3.43075663,,4.11387007,4.36336474,2.97796027,,4.03865284,4.5658935,2.37884286
3.91698842,4.31289141,4.08903229,,3.42701902,3.06078172,3.41341415,,3.65627955,2.83000739,2.53763976,,3.60798889,2.67090989,2.23473584
3.63841757,3.03652353,3.69297233,,3.45309776,3.37433148,3.50822661,,4.69888647,4.62918206,3.11358849,,3.63713307,2.91797892,2.35389594
4.01472086,3.96837645,3.95102837,,3.53909207,3.93681571,3.38190839,,3.42673534,2.92848001,2.32429253,,3.73046674,3.43463997,2.24183031
3.31127075,3.25957906,3.61400111,,3.4731022,3.16834794,3.21335175,,4.40009212,4.76659764,3.07917776,,3.6711321,2.74489555,2.06675103
3.94609967,4.46035184,4.0922608,,3.60629988,3.22046625,3.51432107,,4.05947401,4.72335947,3.0685608,,3.79500684,2.87424879,2.43603381
4.00110511,4.24699841,3.83105394,,3.37859006,3.85543132,3.47565873,,4.5211595,4.11791418,2.87303153,,3.5390648,3.41336483,2.40115011
3.66194767,4.50825454,3.93056704,,3.54451634,3.26419528,3.51374138,,4.45433606,3.09009881,2.63766899,,3.71799787,2.80013518,2.34691159
3.25135576,2.87883689,3.46464992,,3.6988682,3.32847242,3.51590738,,4.38908408,4.29709528,2.69505462,,3.9052389,2.87858947,2.36303065
4.3199358,4.60701055,3.94101531,,3.59047619,3.63377209,3.29535718,,4.23177357,3.63517722,2.89831034,,3.79033411,3.17187845,2.17849412
3.54329171,3.59489981,3.71076018,,3.67503105,4.3626124,3.52528118,,4.57300629,4.2410668,3.03169066,,3.84424505,3.93079117,2.49509895
4.02454851,4.08181601,4.09916832,,3.47484549,3.68955742,3.36440318,,4.32799273,4.61390177,2.95209636,,3.6765953,3.18218605,2.2368485
3.33104636,3.4767135,3.64138768,,3.57025461,3.57042559,3.48854077,,4.43192555,4.27679228,2.89352986,,3.7498591,3.14487131,2.41547452
3.52906681,3.62570231,3.65152704,,3.45386693,3.29574952,3.31496359,,4.17044642,3.72513911,2.7018201,,3.63864534,2.92040153,2.14193979
3.83034689,5.20170996,3.96959359,,3.5881682,2.9848291,3.41419134,,3.52568158,2.72839867,2.52785045,,3.77369669,2.64718519,2.26604102
3.98756276,4.64852,3.98095115,,4.03967873,4.05935265,3.77173546,,4.48948415,3.8726289,2.99837238,,4.23704301,3.68529139,2.69686137
4.16780654,4.59396466,3.89421402,,3.68355573,3.46398068,3.46285436,,3.78477736,2.64970618,2.44812255,,3.87101992,3.0808995,2.38190395
3.77898496,3.80098193,3.79939555,,3.30469057,3.06989988,3.33435277,,4.08280366,3.47100245,2.81795543,,3.46847341,2.64997761,2.17991019
4.1905579,5.24558316,4.14476998,,3.96440746,4.77628468,3.73334035,,3.77598205,3.02495871,2.60045992,,4.15469194,4.29448699,2.69993485
3.49850174,3.78248697,3.85594568,,3.78753309,4.70265078,3.54416589,,4.17312584,4.61072237,2.95255383,,3.97252618,4.22284298,2.54870644
3.65396703,3.44873367,3.65303859,,3.68516373,3.97815083,3.63772088,,4.01217156,3.87354083,2.79018735,,3.86446059,3.53322576,2.58129692
4.19865078,4.80761883,4.10838492,,3.48482114,3.01947252,3.27507297,,3.51573027,2.61605636,2.35895874,,3.69864475,2.57763468,2.09299262
3.8342452,3.79170841,3.6896357,,3.57777408,3.47334402,3.2166364,,4.01464962,3.00048713,2.42147512,,3.78718391,2.99001327,2.05997878
3.14516539,3.11804546,3.56223577,,3.28954531,3.56795898,3.38359048,,3.74568966,4.21529791,2.72777955,,3.46565458,3.06857367,2.20801227
3.85986849,4.41529538,3.92469552,,3.06259999,2.96543341,3.31210741,,3.60205956,2.51162944,2.41457179,,3.21882355,2.50723164,2.15513678
4.30098877,4.4032019,3.99681872,,3.59782469,4.39967388,3.49468105,,4.22450387,3.44128268,2.76986322,,3.78017238,3.92712055,2.41244686
3.92576928,3.97219848,3.91071627,,4.03005792,5.19941647,3.71430607,,3.93980455,3.62371963,2.72988236,,4.22633306,4.77930317,2.74679976
3.68616317,4.43600018,3.89466322,,3.76338241,3.71965795,3.55527265,,4.05437485,4.0198217,2.92715525,,3.95479604,3.30808877,2.49793558
3.52739572,3.51241093,3.75292797,,3.40941417,2.73290988,3.31621513,,4.04678514,3.20319962,2.54431664,,3.60134508,2.38136773,2.11755682
3.93926745,4.35588265,3.87383573,,3.87081014,5.1289888,3.72139929,,4.42694972,3.65162286,2.81521129,,4.03741337,4.75467482,2.68324336
4.33509521,4.36529999,4.01431942,,4.07610691,4.32277391,3.76277484,,4.55229335,4.30713702,2.94078415,,4.25494631,3.8325825,2.74676843
3.85108972,5.33992279,3.96810072,,3.75957948,4.38498774,3.55890887,,3.99889951,3.62656056,2.72302271,,3.93550488,3.99128492,2.53596848
3.88639535,4.52070872,3.79118703,,4.13552181,4.23247698,3.65301639,,4.19886316,3.87383761,2.75914111,,4.33903059,3.74344656,2.63413947
3.67221949,3.34840351,3.71013107,,3.51130866,2.93971894,3.41178513,,4.22143468,3.85501796,2.83859858,,3.70042439,2.59715482,2.23324681
3.8494512,3.75409828,3.71517698,,3.39555055,4.24113989,3.53105398,,3.99219634,3.84230395,2.78569568,,3.57318742,3.77341639,2.44007911
3.83493932,4.19033987,3.93848993,,4.00300601,3.93262025,3.64167696,,4.14764317,3.59899497,2.6970948,,4.19067759,3.5659354,2.66187944
3.6218521,3.19321726,3.61225968,,3.19727309,3.03411051,3.1925852,,4.15576944,3.634258,2.65591861,,3.36789679,2.59650264,2.03807547
3.61780447,3.60063378,3.85052481,,4.03633407,4.27537312,3.66094395,,4.45073739,4.67283384,3.03453234,,4.24943402,3.78488368,2.62061626
3.62993132,3.63870111,3.95019426,,3.9196605,4.15503074,3.68583758,,3.85384123,4.13980856,2.68651296,,4.11015903,3.67750765,2.62297573
3.79741202,4.57401116,3.80465558,,3.50916485,3.61606018,3.3558135,,3.91917899,3.4725249,2.68996432,,3.68401858,3.22293618,2.29632037
3.92301327,4.23063535,4.03508025,,4.20906655,4.8302344,3.71553731,,4.02735083,3.85412572,2.73204099,,4.41555516,4.32892408,2.71496713
3.82469922,4.07515848,3.86093043,,3.28631513,3.83206299,3.36147385,,4.26685095,4.40030015,2.89380869,,3.45182057,3.31303237,2.26297125
4.22496614,4.87772598,3.98471996,,3.46481845,3.44902901,3.54180145,,3.74843825,2.775326,2.37062907,,3.63432068,3.09511891,2.44983631
3.58966291,3.2024086,3.56014902,,3.94143558,4.34083721,3.7141141,,3.90013959,3.25044903,2.57410818,,4.13767516,3.95264326,2.68379136
4.19827035,4.15228847,3.85871908,,3.59989816,3.82920505,3.48249714,,4.03835029,3.66946409,2.96954931,,3.79180186,3.37988617,2.3809745
4.00540583,5.09742623,3.95475925,,3.50869748,3.90678232,3.4201295,,4.13991354,3.43812879,2.56428766,,3.67942986,3.5593702,2.33398214
3.68456086,4.41720268,4.12804124,,3.79952228,4.43382522,3.65153652,,4.05051842,3.25152067,2.69576517,,3.97240926,3.96714802,2.59689056
3.80874947,4.63016023,3.98601708,,4.21049645,4.51670758,3.76458454,,4.0068126,2.92161532,2.53261919,,4.43339809,4.16208108,2.74761952
3.33573155,3.17780727,3.68257663,,4.01319192,4.24156572,3.81287302,,3.60166017,2.98017445,2.47770395,,4.18379258,3.83407443,2.81765165
3.4962887,3.59175591,3.84260412,,3.46222574,3.57953957,3.48389859,,4.1661386,3.68058283,2.76280549,,3.63903713,3.14663012,2.35484837
4.04413374,4.40974187,3.92905935,,3.87565409,3.71335936,3.61708121,,3.60607423,3.11802386,2.48399334,,4.06384477,3.34035581,2.54013995
3.82925621,4.08946312,3.95993216,,3.49159726,4.06995912,3.62380616,,4.2297248,4.12655099,2.85779338,,3.65547431,3.58338885,2.49133486
3.80480783,4.22224966,3.90209363,,4.15298084,5.09936965,3.84208943,,4.02419165,3.2103147,2.60000047,,4.33781458,4.66556814,2.87604827
3.62753336,3.63561636,3.89635491,,4.02779377,4.74444149,3.69230424,,4.14371261,3.42444612,2.49642021,,4.19736858,4.36298676,2.77788921
3.95798991,4.11550967,3.90798919,,3.89599431,3.81462543,3.62938151,,3.89598434,2.47402971,2.34821693,,4.07504351,3.47195893,2.56751959
4.18724464,5.22684295,4.29137026,,3.8189646,4.56910614,3.75913668,,4.42434597,3.65824019,2.94625869,,3.96909455,4.2169557,2.82866614
3.28079379,2.93466169,3.60278371,,4.00558974,5.02462048,3.66696991,,3.91725557,2.87810704,2.40947917,,4.19174655,4.55633694,2.62346726
3.6362117,3.61025012,3.92704219,,3.42745539,2.97659479,3.13929142,,4.38620301,4.41130957,3.18272341,,3.628737,2.4808327,1.95838604
3.85274388,3.8092362,3.55431319,,3.44543838,2.88993586,3.33812221,,3.67884633,3.15268811,2.5258521,,3.63903691,2.53367199,2.16491986
4.16487023,4.9534826,4.01546322,,3.57084111,4.06876916,3.44792304,,3.77831594,2.39543668,2.39946193,,3.76549678,3.62991878,2.35941055
3.71497196,3.68628487,3.99192849,,3.42275194,3.44713796,3.39570184,,4.08122167,3.46331918,2.52044426,,3.61084108,3.0406734,2.27261971
3.77040849,3.44441091,3.69861682,,3.48879064,3.17533726,3.41765367,,4.27989048,3.59415607,2.89154209,,3.67281642,2.77971972,2.24739485
3.59684749,3.54214563,3.85097261,,4.58623168,4.92269911,3.93507845,,3.66787492,3.73637255,2.50473142,,4.8041632,4.52724586,3.0156322
3.79851239,3.4899832,3.89777816,,3.72898045,3.42065901,3.28855911,,4.23763992,3.07333281,2.70888691,,3.95299922,2.95566329,2.13946935
3.90870466,4.44734286,4.02354711,,3.76340122,3.49174628,3.6343232,,3.69497789,2.76131283,2.37006083,,3.94378047,3.15180924,2.5715528
4.14322424,4.45052284,3.97430529,,4.14255352,4.7128292,3.69895269,,4.03011555,4.24160622,2.88113997,,4.36204705,4.30393904,2.69865546
3.61328812,4.15148853,3.80216257,,3.7116378,3.5346761,3.62320972,,4.11923224,3.5719331,2.66366852,,3.88655834,3.18896697,2.55524082
3.55311248,4.7877172,3.76537102,,3.71452098,4.47886281,3.58655413,,4.34777845,4.27599238,3.08368966,,3.88247289,3.96840211,2.57656331
3.77392263,4.48015208,3.86355565,,3.46388614,4.16084338,3.47807555,,4.00544806,4.38017402,2.81684913,,3.61759512,3.66512234,2.35731583
3.44805772,3.70444589,3.69693487,,3.52338586,3.86506807,3.52758136,,3.90778024,3.01256625,2.44879168,,3.68418445,3.45765437,2.44856134
3.89922013,4.49242066,3.74339822,,4.16740077,4.57559412,3.7238143,,4.21182385,3.75538332,2.7529134,,4.35950037,4.15260945,2.81707217
3.95002593,4.16225068,4.08840577,,3.57475248,3.34267453,3.48250464,,4.01806623,4.08921534,2.80274214,,3.77148224,2.98567536,2.36724974
3.43335271,3.37685011,3.69309565,,3.64816926,4.5850146,3.52591195,,4.59368084,4.24792349,3.08776543,,3.82187066,4.19016985,2.47843075
3.94098444,4.92868938,3.95250981,,3.94253799,4.15208343,3.67493513,,3.75627212,3.274055,2.70242856,,4.12246816,3.81505021,2.68135698
3.60322713,3.16812006,3.59843791,,4.05693705,4.62848568,3.75223578,,4.15421375,3.59556103,2.76312299,,4.25661686,4.22213445,2.73635437
3.63147325,3.10842987,3.78555679,,3.87434458,4.81180057,3.74880647,,3.97851445,3.9578006,2.9026925,,4.03926425,4.41358094,2.71498805
3.45663722,3.0873112,3.75171637,,3.75735113,4.30457693,3.58096759,,4.30575533,3.82246913,2.71698232,,3.9394516,3.85856423,2.53985556
4.22235113,4.0497663,4.08496854,,3.86184305,4.50598823,3.78015545,,4.35793783,3.76071748,2.75927226,,4.04257128,4.05606728,2.77725512
3.98663555,3.91087825,3.81915109,,3.58634874,3.76249282,3.54667897,,4.34322844,4.33590053,2.84331453,,3.7679987,3.32445594,2.43156772
4.40160142,5.28860752,3.96221676,,3.86532719,4.03738469,3.66416802,,4.14811808,4.54685825,3.01033554,,4.05116254,3.6659625,2.72782149
3.29288965,3.54352998,3.6957031,,4.09913528,3.9591062,3.63337035,,4.42055746,3.92135279,2.78813983,,4.30702069,3.60465706,2.6499459
3.25471922,3.48055211,3.62831231,,3.48702254,3.22440358,3.45707839,,3.84405993,3.36773547,2.54811057,,3.66640326,2.81272403,2.28602762
3.94205906,5.08971309,4.0725393,,3.636485,3.66204618,3.38302449,,4.19183359,4.23159187,3.00124027,,3.84609124,3.32866503,2.29573798
3.69698745,3.73673398,3.77279974,,3.7374749,5.06080969,3.58980653,,4.35580105,3.89060499,2.87826737,,3.90681286,4.63289599,2.59460385
3.76016587,3.61863687,3.84952624,,3.13786347,3.26087317,3.29977692,,3.97950923,3.92980133,2.7902059,,3.30144186,2.78400689,2.14140208
4.03678869,4.38882478,4.00150782,,3.44053539,3.80921135,3.42565486,,4.10020201,3.33716594,2.4819423,,3.61175091,3.33880773,2.26885891
